     590.625000    -635.187546       0.000000     -44.562546 HO
     380.548374    -511.427574       0.000000    -130.879200 HF
    -130.879200     -31.086232      -0.844495    -162.809927 MBPT
       3.891630       0.171530       0.000000       4.063160 HF
       3.891630       0.000000       0.000000       3.891630 HF
       3.891630       0.000000       0.000000       3.891630 HF
