     590.625000    -635.187546       0.000000     -44.562546 HO
     590.625000    -635.187546       0.000000     -44.562546 HF
     -44.562546     -34.082896       2.287076     -76.358365 MBPT
       2.499372       0.111083       0.000000       2.610455 HF
       2.499372       0.000000       0.000000       2.499372 HF
       2.499372       0.000000       0.000000       2.499372 HF
